Customer_ID,Chain,Gender,Offer_ID,Market,Previous_Interactions,Brand,Sales_Price,Purchase_Price,Sales_Expense,Profit_Margin,Offer_Incentive_Sent_Via,Channel,Response_Time,Conversion,Competitor_Price,Price_Difference,Preferred_Channel,Profit
1070,45,Female,Offer2,North,1,Brand3,42000.0,33864.526910461915,2699.15894998688,5436.314139551205,Personalized_Email,Online,40.6398722851157,1,41451.60040840699,548.3995915930136,Online,5436.314139551205
1071,28,Male,Offer2,South,3,Brand2,47000.0,41513.00386795768,4428.850504311155,1058.1456277311618,Personalized_Email,Online,36.05071496010686,1,47458.83904374448,-458.8390437444832,In_Person,1058.1456277311618
1072,21,Male,Offer2,North,2,Brand4,28000.0,24688.41127826754,3253.9834305844706,57.60529114798919,Personalized_Email,In_Person,35.132300608432764,1,29255.200088104437,-1255.2000881044369,Phone,57.60529114798919
1073,32,Male,Offer2,North,3,Brand4,39000.0,29247.278120835763,1180.9011723107567,8571.820706853481,Generic_App_Notification,Phone,39.79248644299973,1,38151.57670271125,848.4232972887476,In_Person,8571.820706853481
1074,23,Female,Offer3,West,2,Brand2,21000.0,17722.57063903298,4207.466293304505,-930.0369323374844,Generic_App_Notification,Phone,16.13305435503856,1,20469.4686147906,530.5313852094005,Phone,-930.0369323374844
1075,66,Female,Offer2,South,1,Brand2,32000.0,22593.818834182344,1218.0859558059303,8188.095210011726,Generic_App_Notification,In_Person,24.63756149195509,0,30484.0785930041,1515.9214069959016,Online,0.0
1076,47,Male,Offer2,South,2,Brand2,29000.0,21064.74041971986,4737.466255967603,3197.793324312538,Generic_App_Notification,Phone,54.01414527348319,0,28136.115529604733,863.8844703952673,Online,0.0
1077,55,Female,Offer2,South,1,Brand3,27000.0,21597.15079969441,1846.8697841615583,3555.9794161440323,Generic_App_Notification,Online,10.937729083568602,1,26358.513898147947,641.4861018520533,Phone,3555.9794161440323
1078,68,Female,Offer1,North,1,Brand2,39000.0,29084.300189009147,2951.704578628219,6963.995232362633,Generic_App_Notification,Online,27.022074619346206,0,37295.215452215576,1704.784547784424,Online,0.0
1079,19,Male,Offer1,South,3,Brand1,24000.0,20631.656899008663,1289.1238750652362,2079.2192259261,Personalized_Email,Phone,34.76148662413734,1,24152.66106888617,-152.66106888616923,Phone,2079.2192259261
1080,32,Male,Offer2,South,6,Brand2,46000.0,40765.86398288448,3246.849545191066,1987.2864719244512,Generic_App_Notification,Phone,11.230630241733216,0,44283.11605864531,1716.8839413546884,In_Person,0.0
1081,28,Female,Offer3,West,1,Brand3,40000.0,28034.666531862254,2988.914802913927,8976.418665223815,Generic_App_Notification,Phone,22.473196683105133,0,40044.30559596795,-44.30559596794774,In_Person,0.0
1082,25,Female,Offer1,East,2,Brand1,41000.0,30609.90980272803,2640.994139525372,7749.096057746598,Personalized_Email,In_Person,49.95996323318372,0,39724.82340821919,1275.176591780808,Online,0.0
1083,43,Male,Offer1,East,5,Brand3,48000.0,37819.71212233178,1142.291668136159,9037.99620953206,Generic_App_Notification,Phone,31.70440487667487,1,50091.48240774477,-2091.48240774477,Online,9037.99620953206
1084,68,Male,Offer1,South,2,Brand1,48000.0,39005.56116818293,4515.745514606012,4478.693317211056,Generic_App_Notification,In_Person,24.25547598315213,1,47074.06829616624,925.9317038337612,Online,4478.693317211056
1085,62,Male,Offer3,South,0,Brand1,37000.0,32677.68055418155,4210.54639525145,111.77305056700152,Generic_App_Notification,Phone,32.10470162360646,1,35493.835356820106,1506.1646431798945,Phone,111.77305056700152
1086,61,Male,Offer2,South,4,Brand1,35000.0,30743.184433607057,3532.120081315963,724.6954850769798,Generic_App_Notification,In_Person,24.23641339860332,1,36176.5401388699,-1176.5401388699029,Online,724.6954850769798
1087,22,Male,Offer1,South,1,Brand3,30000.0,24823.020596807797,3288.919930535722,1888.059472656481,Generic_App_Notification,In_Person,47.12521584688931,1,29706.109131571,293.89086842899997,In_Person,1888.059472656481
1088,23,Female,Offer2,East,1,Brand1,41000.0,30810.581715487853,3779.785725479325,6409.6325590328215,Personalized_Email,Online,20.0897298682497,1,42312.49575350416,-1312.4957535041613,In_Person,6409.6325590328215
1089,43,Female,Offer2,West,0,Brand4,36000.0,30839.6722311242,1575.960063657469,3584.3677052183302,Generic_App_Notification,Phone,24.772078297573337,0,35324.962499292546,675.0375007074545,In_Person,0.0
1090,21,Female,Offer2,North,1,Brand4,48000.0,35545.45700435742,4730.576985265936,7723.966010376644,Generic_App_Notification,Online,15.077782706187207,0,48000.18132371419,-0.1813237141905119,Phone,0.0
1091,36,Female,Offer1,South,3,Brand3,27000.0,24111.93055012281,2138.6931660185637,749.3762838586281,Personalized_Email,Online,27.045548252801147,1,26852.464715778337,147.53528422166346,In_Person,749.3762838586281
1092,37,Male,Offer3,South,3,Brand4,29000.0,20333.871511257184,3625.961089772009,5040.167398970807,Generic_App_Notification,In_Person,28.254342125406573,1,29167.928416829767,-167.92841682976723,In_Person,5040.167398970807
1093,50,Male,Offer2,East,2,Brand1,29000.0,23604.668922665827,3427.0227245676188,1968.308352766554,Generic_App_Notification,In_Person,41.95640663895099,1,28714.78843751909,285.21156248090847,Online,1968.308352766554
1094,37,Male,Offer2,South,0,Brand2,44000.0,31577.89577291032,3546.4559188624344,8875.648308227246,Personalized_Email,In_Person,19.83268830124318,1,43985.92946275546,14.070537244537263,In_Person,8875.648308227246
1095,66,Female,Offer1,West,2,Brand2,23000.0,17974.957838837297,4515.808492328449,509.2336688342539,Generic_App_Notification,In_Person,34.836285079685815,1,23412.453290462672,-412.45329046267216,Online,509.2336688342539
1096,29,Female,Offer2,West,1,Brand1,34000.0,28117.548074110837,2183.644826602479,3698.807099286684,Generic_App_Notification,Online,30.867271293179055,0,33709.92144620195,290.07855379804823,In_Person,0.0
1097,64,Female,Offer2,South,3,Brand4,33000.0,27651.350070906647,3995.792753010629,1352.8571760827244,Generic_App_Notification,In_Person,11.074951278239151,1,33608.53566318756,-608.535663187562,In_Person,1352.8571760827244
1098,18,Male,Offer2,East,0,Brand1,22000.0,18856.505666565314,3393.5642557566766,-250.06992232199036,Generic_App_Notification,Online,22.746993004810953,0,22471.464222280178,-471.4642222801776,Online,-0.0
1099,43,Female,Offer1,South,1,Brand2,32000.0,26197.297297694528,1304.2413238185609,4498.461378486912,Generic_App_Notification,Online,22.34938101929859,1,32796.56565006067,-796.565650060671,Online,4498.461378486912
1100,31,Male,Offer2,South,3,Brand2,35000.0,26259.23545900196,2656.618723527901,6084.145817470138,Personalized_Email,Phone,46.83039410409491,1,34898.2789261421,101.7210738579015,In_Person,6084.145817470138
1101,55,Male,Offer1,East,4,Brand3,22000.0,19312.71426891343,4351.806293062978,-1664.520561976412,Personalized_Email,Phone,35.45726875651093,1,20908.338176964586,1091.661823035418,Phone,-1664.520561976412
1102,54,Male,Offer2,West,0,Brand2,35000.0,30177.751891095813,2261.3895557223436,2560.858553181843,Generic_App_Notification,In_Person,31.446703735414843,0,35887.28875432569,-887.2887543256875,Phone,0.0
1103,28,Male,Offer3,North,2,Brand3,49000.0,35868.51271352713,2929.0555332515037,10202.431753221364,Generic_App_Notification,Online,12.953909840680051,1,51004.51707782411,-2004.517077824108,Online,10202.431753221364
1104,53,Male,Offer2,South,1,Brand4,49000.0,42399.80960523692,2954.5542726146396,3645.6361221484385,Personalized_Email,Online,10.917305945212036,1,49747.82758972734,-747.8275897273415,Online,3645.6361221484385
1105,30,Male,Offer2,West,1,Brand1,36000.0,32203.04051455547,3472.03946722345,324.92001822108114,Generic_App_Notification,Online,37.2778803193884,0,36088.36928680585,-88.3692868058497,In_Person,0.0
1106,60,Female,Offer2,South,2,Brand3,35000.0,28960.53381765542,4536.0714391607335,1503.394743183845,Generic_App_Notification,Phone,37.82042792606339,1,35208.56964022154,-208.56964022153988,Phone,1503.394743183845
1107,20,Male,Offer2,North,1,Brand1,29000.0,21934.470294060586,1694.1567951406255,5371.372910798792,Generic_App_Notification,Online,22.57751795870579,0,29408.35410030439,-408.35410030439016,Phone,0.0
1108,50,Male,Offer3,East,4,Brand3,50000.0,41065.93831273414,3018.4675305605024,5915.594156705355,Generic_App_Notification,Online,30.27678210785773,1,52492.62322474686,-2492.623224746858,In_Person,5915.594156705355
1109,23,Female,Offer1,West,3,Brand4,28000.0,21518.196387230473,2697.0690371504484,3784.7345756190784,Generic_App_Notification,Online,29.56763484462195,0,26773.756625957947,1226.243374042053,Phone,0.0
1110,67,Male,Offer2,North,3,Brand4,34000.0,28396.43600036768,2183.6803604023858,3419.883639229933,Personalized_Email,Phone,31.694459216813147,1,32372.021850662994,1627.9781493370065,In_Person,3419.883639229933
1111,27,Female,Offer2,South,3,Brand3,20000.0,16179.199837823497,4678.432707815089,-857.6325456385839,Generic_App_Notification,In_Person,26.279954670740818,1,20928.335959709744,-928.3359597097442,In_Person,-857.6325456385839
1112,22,Female,Offer2,North,4,Brand3,30000.0,26576.94367253851,1032.6843696308558,2390.3719578306345,Personalized_Email,In_Person,38.153684144557026,1,29821.42391351717,178.57608648282985,Online,2390.3719578306345
1113,40,Female,Offer2,West,1,Brand4,22000.0,18118.797590083537,1488.4191705215085,2392.783239394958,Generic_App_Notification,In_Person,41.06109708685766,1,22247.17812530298,-247.17812530298033,In_Person,2392.783239394958
1114,27,Male,Offer2,East,3,Brand1,42000.0,31197.446143308214,3933.3777996644385,6869.176057027344,Generic_App_Notification,Phone,20.403836200079823,1,43064.45196824122,-1064.451968241221,Phone,6869.176057027344
1115,61,Male,Offer3,South,3,Brand4,37000.0,31265.813062729947,2053.766418747654,3680.420518522399,Generic_App_Notification,Phone,18.05627368264568,1,37895.75605161685,-895.7560516168523,Phone,3680.420518522399
1116,19,Female,Offer3,East,3,Brand1,37000.0,28126.499552170524,3892.717044368974,4980.783403460502,Generic_App_Notification,In_Person,22.03885768689769,1,37544.61851459848,-544.6185145984782,In_Person,4980.783403460502
1117,30,Male,Offer2,East,4,Brand3,29000.0,21879.867527103062,4329.014442862252,2791.1180300346823,Personalized_Email,In_Person,30.4871801889074,1,28918.485460240285,81.51453975971526,Online,2791.1180300346823
1118,57,Male,Offer2,North,1,Brand1,44000.0,34247.63430505563,2018.464067338121,7733.901627606248,Generic_App_Notification,Phone,33.55631240580675,0,44334.74430400889,-334.74430400889105,Phone,0.0
1119,19,Female,Offer3,North,1,Brand3,20000.0,14047.986716250702,1767.7771514520969,4184.236132297201,Generic_App_Notification,In_Person,37.884500050066414,1,20459.292032631976,-459.2920326319763,Online,4184.236132297201
1120,37,Female,Offer1,West,0,Brand1,30000.0,26814.843960967683,1581.202530724631,1603.9535083076864,Personalized_Email,Online,39.71421886127393,0,31052.44354930716,-1052.4435493071614,In_Person,0.0
1121,18,Male,Offer1,West,6,Brand3,40000.0,32258.648890869583,1800.354443529785,5940.996665600629,Generic_App_Notification,Phone,33.62448608837858,1,38509.21618820066,1490.783811799338,In_Person,5940.996665600629
1122,54,Female,Offer2,East,0,Brand2,47000.0,40170.84260240583,2068.7415564687662,4760.415841125406,Generic_App_Notification,In_Person,32.295918261506415,1,45956.40544171549,1043.594558284516,Phone,4760.415841125406
1123,26,Female,Offer3,West,1,Brand2,27000.0,20292.402000840542,4474.999266162035,2232.5987329974223,Generic_App_Notification,In_Person,46.48895507191021,0,26723.505849587997,276.49415041200336,Phone,0.0
1124,34,Female,Offer3,East,3,Brand4,36000.0,30575.650547762103,4080.01765300973,1344.3317992281668,Generic_App_Notification,Phone,30.050000385209675,1,36595.79374561171,-595.793745611707,Online,1344.3317992281668
1125,26,Male,Offer2,South,1,Brand4,36000.0,29283.627616402573,1007.3772676729664,5708.99511592446,Generic_App_Notification,Phone,35.90046829851572,0,35624.417092876676,375.5829071233238,In_Person,0.0
1126,28,Male,Offer1,East,2,Brand3,46000.0,36102.12639877142,4496.4765683923915,5401.397032836189,Generic_App_Notification,Online,33.202546466164826,0,44798.87121827228,1201.128781727719,Online,0.0
1127,32,Male,Offer2,West,1,Brand1,22000.0,19670.944595264435,1315.2491988079107,1013.8062059276548,Generic_App_Notification,Phone,28.268135902488613,1,20972.9145555122,1027.0854444878023,Phone,1013.8062059276548
1128,41,Female,Offer1,West,1,Brand3,33000.0,26359.368513366277,3621.062470187491,3019.5690164462326,Generic_App_Notification,Phone,28.33412234068096,0,34130.27620603714,-1130.2762060371388,Phone,0.0
1129,55,Male,Offer1,East,2,Brand2,25000.0,20787.292909448384,1605.8990728673054,2606.8080176843105,Personalized_Email,Online,43.21956767034698,1,24797.33440730281,202.66559269719437,Online,2606.8080176843105
1130,52,Female,Offer2,North,2,Brand2,21000.0,14764.437204257494,1249.1032420438248,4986.459553698681,Personalized_Email,In_Person,29.097696936855197,1,20641.380897722847,358.6191022771527,In_Person,4986.459553698681
1131,47,Male,Offer1,East,2,Brand3,24000.0,18246.984991193513,4039.082790084711,1713.9322187217765,Generic_App_Notification,Phone,26.473308426612306,0,24073.982930704733,-73.98293070473301,Phone,0.0
1132,48,Male,Offer3,East,2,Brand2,49000.0,43009.177348368656,2868.812455423372,3122.0101962079725,Generic_App_Notification,In_Person,22.629442680784607,1,47152.30695479531,1847.6930452046872,In_Person,3122.0101962079725
1133,66,Female,Offer2,North,2,Brand4,26000.0,22146.587117803298,3396.2500532446365,457.16282895206587,Generic_App_Notification,Online,34.22535424855034,0,25733.131731052606,266.8682689473935,Phone,0.0
1134,22,Male,Offer2,South,2,Brand3,48000.0,38752.83874728624,2701.412075189836,6545.749177523927,Personalized_Email,Phone,24.87861968364492,1,49208.571542397935,-1208.5715423979343,In_Person,6545.749177523927
1135,61,Female,Offer1,North,4,Brand4,26000.0,22880.83047698908,1268.6874500313686,1850.4820729795497,Generic_App_Notification,Online,33.3179448884949,0,26613.905367788047,-613.9053677880474,Phone,0.0
1136,67,Male,Offer2,West,1,Brand4,48000.0,38267.716926792535,3958.4726651478986,5773.810408059567,Generic_App_Notification,In_Person,31.777237400136116,0,49305.10254383899,-1305.1025438389916,In_Person,0.0
1137,31,Male,Offer1,North,1,Brand4,40000.0,32532.056513502204,4281.404484675306,3186.53900182249,Personalized_Email,Online,25.726119813123223,0,39869.668368408915,130.33163159108517,In_Person,0.0
1138,28,Female,Offer3,West,2,Brand2,23000.0,17857.90309710871,1165.682172354801,3976.4147305364904,Generic_App_Notification,Phone,16.044157724328038,1,22698.50156574636,301.4984342536409,Phone,3976.4147305364904
1139,26,Female,Offer3,West,2,Brand1,37000.0,30488.296271749343,2502.8687879357576,4008.834940314899,Personalized_Email,Phone,19.70775689323772,1,38226.32984465549,-1226.329844655491,In_Person,4008.834940314899
1140,51,Female,Offer2,East,3,Brand1,30000.0,22914.009185525243,3229.26614828064,3856.7246661941167,Personalized_Email,In_Person,21.281284782140055,1,29019.87311366336,980.1268863366422,In_Person,3856.7246661941167
1141,29,Male,Offer1,East,2,Brand1,31000.0,24090.051500762616,3420.733691067669,3489.2148081697146,Generic_App_Notification,In_Person,19.959700385365352,1,31697.927118450792,-697.9271184507925,Phone,3489.2148081697146
1142,52,Male,Offer3,South,1,Brand4,33000.0,29477.753337167975,3312.6117645651952,209.63489826683008,Generic_App_Notification,In_Person,34.552678239191906,1,34280.22606853855,-1280.226068538548,Online,209.63489826683008
1143,52,Male,Offer2,West,3,Brand3,33000.0,23834.63728667729,3771.762615608518,5393.600097714191,Generic_App_Notification,In_Person,51.291753466738655,0,32294.302518370576,705.6974816294241,Phone,0.0
1144,18,Female,Offer1,East,5,Brand4,40000.0,28842.042761968325,4867.264809678091,6290.692428353584,Generic_App_Notification,Phone,24.890099248170756,1,38791.18168886746,1208.8183111325416,Online,6290.692428353584
1145,57,Female,Offer2,West,2,Brand4,43000.0,30472.517767313133,2562.3460845148443,9965.136148172023,Personalized_Email,Phone,26.15725320524065,1,43053.855800226105,-53.8558002261052,Phone,9965.136148172023
1146,39,Female,Offer3,South,3,Brand3,30000.0,22920.2671185616,3226.4942678223574,3853.2386136160408,Generic_App_Notification,Phone,24.154174525136195,1,29149.172045746192,850.8279542538075,Online,3853.2386136160408
1147,46,Male,Offer1,West,1,Brand1,48000.0,37423.00072769207,3796.314517855996,6780.6847544519305,Generic_App_Notification,Online,38.57676760629618,1,49779.68888737393,-1779.68888737393,Online,6780.6847544519305
1148,25,Male,Offer1,South,4,Brand1,48000.0,34507.35018306764,3369.69528831122,10122.95452862114,Personalized_Email,Online,34.263568603933805,1,46773.20112483609,1226.7988751639132,Phone,10122.95452862114
1149,28,Female,Offer3,South,3,Brand1,21000.0,17006.350180540685,2547.004120036727,1446.6456994225882,Generic_App_Notification,In_Person,29.83372577844502,1,20609.328435073912,390.67156492608774,In_Person,1446.6456994225882
1150,58,Male,Offer1,South,2,Brand4,20000.0,16333.206116219477,3496.3171517993055,170.47673198121765,Personalized_Email,In_Person,17.868885324497196,1,20776.83908318243,-776.839083182429,Phone,170.47673198121765
1151,54,Female,Offer1,East,3,Brand4,33000.0,28056.776177847965,3600.4461217606454,1342.777700391389,Personalized_Email,In_Person,20.32237659752318,1,32028.55134589866,971.4486541013392,Online,1342.777700391389
1152,31,Male,Offer2,North,2,Brand2,38000.0,34017.35768628009,3339.8739013053473,642.7684124145617,Generic_App_Notification,Phone,31.75293575558127,1,39462.179298293326,-1462.1792982933257,Online,642.7684124145617
1153,47,Male,Offer3,North,1,Brand1,28000.0,23068.37258483744,1820.4426430094832,3111.1847721530785,Generic_App_Notification,Online,32.23287290423935,1,27187.44828631115,812.5517136888484,Online,3111.1847721530785
1154,52,Female,Offer2,East,1,Brand4,28000.0,20225.24451741329,3023.925432609728,4750.83004997698,Generic_App_Notification,In_Person,29.838907080342693,0,29153.055852043264,-1153.0558520432642,Phone,0.0
1155,38,Male,Offer3,West,3,Brand2,40000.0,28708.19394596626,4537.427239042802,6754.378814990937,Generic_App_Notification,In_Person,36.64927127260304,1,39270.56761238459,729.4323876154085,Online,6754.378814990937
1156,54,Male,Offer2,East,4,Brand4,38000.0,32509.35616374282,4474.407512128974,1016.2363241282046,Personalized_Email,Phone,17.774226303579923,1,37035.69144757903,964.3085524209672,In_Person,1016.2363241282046
1157,22,Female,Offer1,West,5,Brand4,25000.0,20751.670642679634,4003.1516999840446,245.17765733632177,Generic_App_Notification,Online,33.03589877159962,0,24942.97442753496,57.02557246504148,In_Person,0.0
1158,36,Female,Offer3,South,3,Brand1,47000.0,34421.99531024168,3788.7820577489,8789.222632009423,Generic_App_Notification,In_Person,32.47986322096716,1,46385.35046561802,614.649534381977,In_Person,8789.222632009423
1159,31,Male,Offer2,East,2,Brand3,40000.0,30026.87978146827,1613.1165510418034,8360.003667489927,Generic_App_Notification,In_Person,20.420607813299213,0,38806.998748152975,1193.0012518470248,Phone,0.0
1160,43,Female,Offer1,North,0,Brand4,31000.0,26351.490401213618,2837.858658017797,1810.650940768589,Generic_App_Notification,In_Person,23.951002783975472,0,30498.896774076973,501.1032259230269,In_Person,0.0
1161,21,Male,Offer2,West,3,Brand4,41000.0,33342.4774108063,1443.8052389899765,6213.717350203724,Personalized_Email,In_Person,36.93129475689474,1,41874.240307209606,-874.2403072096058,Phone,6213.717350203724
1162,42,Female,Offer2,East,3,Brand4,23000.0,18791.00028751168,4269.137798544079,-60.13808605575923,Generic_App_Notification,Online,18.614083518499235,1,23763.37146760839,-763.371467608391,Online,-60.13808605575923
1163,62,Male,Offer1,East,3,Brand1,34000.0,25228.058964757784,2164.1728257590044,6607.768209483213,Generic_App_Notification,Online,54.63771069920632,0,35090.59022725019,-1090.5902272501917,Phone,0.0
1164,59,Male,Offer1,West,1,Brand4,25000.0,20645.28990828856,4067.463456996375,287.24663471506483,Generic_App_Notification,In_Person,35.55761600891753,0,25642.04312100123,-642.0431210012284,In_Person,0.0
1165,42,Female,Offer2,South,2,Brand2,21000.0,17936.640100710472,4258.315566035611,-1194.955666746083,Generic_App_Notification,Phone,29.42663189351944,1,19961.413820218902,1038.5861797810976,Phone,-1194.955666746083
1166,35,Male,Offer3,South,3,Brand1,30000.0,26311.513352783084,4569.984389646163,-881.4977424292474,Generic_App_Notification,In_Person,27.478476656284233,1,29779.811841366223,220.18815863377677,Phone,-881.4977424292474
1167,57,Male,Offer2,South,1,Brand2,25000.0,21183.586624090243,4015.320313951054,-198.90693804129705,Personalized_Email,Phone,37.882014986419506,1,24172.430444078313,827.5695559216874,Phone,-198.90693804129705
1168,25,Female,Offer3,South,4,Brand1,39000.0,31795.730077870325,3258.9160020295253,3945.35392010015,Generic_App_Notification,In_Person,25.88650468403657,0,37336.55572094655,1663.4442790534522,Phone,0.0
1169,56,Female,Offer1,West,2,Brand4,40000.0,33386.07445797421,3392.739658906785,3221.1858831190057,Generic_App_Notification,In_Person,26.296837419889375,1,40943.52819293627,-943.5281929362682,Online,3221.1858831190057
1170,57,Male,Offer1,North,2,Brand4,24000.0,19128.535020066614,2282.3291072904767,2589.135872642909,Generic_App_Notification,Phone,44.525882747837166,0,24704.351689021296,-704.3516890212959,Phone,0.0
1171,31,Female,Offer1,East,2,Brand2,21000.0,15652.972621094012,1707.9847655617812,3639.042613344205,Generic_App_Notification,In_Person,25.284410051345652,0,21660.694958331977,-660.6949583319765,Phone,0.0
1172,49,Female,Offer1,East,1,Brand2,44000.0,38563.42136039303,1522.5448192951203,3914.0338203118463,Generic_App_Notification,Online,31.36081348505395,0,45717.3674995977,-1717.367499597698,Phone,0.0
1173,68,Male,Offer1,South,2,Brand1,20000.0,16130.4905326697,1728.0940844670858,2141.4153828632134,Personalized_Email,Phone,22.397879240529768,0,20180.09638188246,-180.09638188246026,Online,0.0
1174,55,Male,Offer2,West,1,Brand1,30000.0,24565.90986688341,4735.80754961139,698.2825835052017,Generic_App_Notification,Online,32.590404774877086,1,31494.389399415653,-1494.389399415653,Online,698.2825835052017
1175,50,Female,Offer3,North,5,Brand3,35000.0,31430.762396272283,1657.7330168027352,1911.504586924982,Personalized_Email,Phone,35.80614434440054,1,34943.02924109144,56.97075890855922,Online,1911.504586924982
1176,40,Female,Offer3,North,3,Brand3,45000.0,40365.14110445377,3894.9497797141994,739.9091158320334,Generic_App_Notification,Online,46.82895509191819,1,46725.74549496336,-1725.7454949633611,Phone,739.9091158320334
1177,32,Female,Offer1,East,1,Brand3,45000.0,36776.79886499944,1738.5141732588986,6484.686961741665,Generic_App_Notification,In_Person,20.626511100273916,0,43258.233442063414,1741.7665579365855,Phone,0.0
1178,50,Male,Offer3,South,2,Brand4,42000.0,29685.241000946713,4901.1590808630945,7413.599918190192,Generic_App_Notification,In_Person,15.521257957047872,1,40525.4787025008,1474.5212974992028,Online,7413.599918190192
1179,42,Male,Offer2,East,3,Brand2,27000.0,21039.196705442155,2466.33814190279,3494.465152655055,Generic_App_Notification,Phone,27.33209396217971,1,27243.943500350244,-243.943500350244,Phone,3494.465152655055
1180,34,Male,Offer1,East,3,Brand2,42000.0,37273.26355242747,2648.545716116279,2078.190731456254,Personalized_Email,Online,23.82886009313915,1,40421.3660420713,1578.6339579287014,Phone,2078.190731456254
1181,50,Male,Offer3,North,5,Brand3,27000.0,20456.855598830447,2618.0463151286153,3925.0980860409377,Generic_App_Notification,In_Person,29.84552961445907,1,25853.31172306601,1146.68827693399,Online,3925.0980860409377
1182,64,Male,Offer2,West,1,Brand3,26000.0,23396.197163020843,4265.836736240834,-1662.033899261677,Generic_App_Notification,Online,35.21988325864788,1,25209.768043736334,790.2319562636658,Online,-1662.033899261677
1183,19,Male,Offer1,North,0,Brand1,36000.0,25807.086193367177,1873.1620989684384,8319.751707664385,Generic_App_Notification,Online,52.65023075823541,0,37035.13271341376,-1035.132713413761,In_Person,0.0
1184,31,Male,Offer2,East,0,Brand3,40000.0,32544.913448041498,4324.098943622517,3130.987608335985,Generic_App_Notification,Phone,25.48514642745556,1,41709.83202138718,-1709.8320213871775,Online,3130.987608335985
1185,57,Female,Offer1,South,4,Brand2,22000.0,17667.977184768653,3628.2354177683246,703.787397463022,Generic_App_Notification,In_Person,7.89596312447062,1,21633.628109369176,366.37189063082405,Online,703.787397463022
1186,57,Female,Offer2,South,0,Brand1,22000.0,16523.55281881788,1881.1206711877,3595.3265099944206,Personalized_Email,Phone,27.62023350492298,0,23044.462849054296,-1044.4628490542964,Online,0.0
1187,68,Male,Offer2,West,1,Brand3,44000.0,39147.74274967688,1261.6301833636428,3590.627066959478,Generic_App_Notification,Phone,33.50527664723296,0,45362.02205185149,-1362.0220518514907,Online,0.0
1188,56,Male,Offer3,West,1,Brand4,46000.0,37896.375131975255,4099.970165755834,4003.65470226891,Generic_App_Notification,In_Person,20.30369259939586,1,44740.095496495975,1259.9045035040251,Phone,4003.65470226891
1189,68,Male,Offer1,West,2,Brand3,38000.0,28349.734954179537,1875.852183264747,7774.412862555715,Personalized_Email,Online,32.33682452914617,1,38327.23699615055,-327.2369961505465,Online,7774.412862555715
1190,23,Female,Offer2,East,1,Brand4,33000.0,25634.71810573302,4556.2673188913195,2809.014575375661,Personalized_Email,Phone,31.374815353449065,1,34589.91826818444,-1589.9182681844395,Phone,2809.014575375661
1191,23,Male,Offer2,East,3,Brand3,45000.0,37991.06484193856,1519.1411094589564,5489.794048602482,Generic_App_Notification,In_Person,32.598517439989195,1,46569.536157708135,-1569.5361577081349,Phone,5489.794048602482
1192,20,Female,Offer2,West,4,Brand1,42000.0,31900.65238664903,3465.458259230009,6633.88935412096,Generic_App_Notification,Online,37.913219541298574,1,41426.10814771651,573.8918522834865,Online,6633.88935412096
1193,24,Female,Offer2,South,2,Brand4,37000.0,32409.08589525274,3768.6735748860447,822.2405298612139,Generic_App_Notification,Online,29.173087156633304,1,36283.394860100096,716.6051398999043,Online,822.2405298612139
1194,68,Female,Offer2,South,3,Brand4,30000.0,21994.043387745744,3630.809658228876,4375.14695402538,Personalized_Email,Online,35.475376565061595,1,30957.762444747117,-957.7624447471172,In_Person,4375.14695402538
1195,25,Female,Offer3,South,2,Brand1,26000.0,19575.426467297213,2264.1192579850176,4160.454274717769,Generic_App_Notification,Phone,12.010388527696833,1,26127.829511502085,-127.82951150208464,Phone,4160.454274717769
1196,59,Female,Offer3,East,2,Brand4,33000.0,24056.330848216257,4502.094092881873,4441.57505890187,Generic_App_Notification,Phone,20.376207082073336,0,31889.360300591685,1110.6396994083152,Online,0.0
1197,69,Male,Offer3,North,2,Brand1,29000.0,20904.237264805088,4079.2212669949886,4016.541468199924,Generic_App_Notification,In_Person,26.584656690739404,1,28500.71441931305,499.2855806869484,Phone,4016.541468199924
1198,32,Male,Offer3,South,2,Brand3,30000.0,22801.892540783563,3040.825366485123,4157.282092731313,Personalized_Email,Online,19.948708599837225,1,30485.438932121255,-485.4389321212548,In_Person,4157.282092731313
1199,64,Female,Offer2,South,4,Brand1,35000.0,31494.25122434808,3413.172111753795,92.57666389812356,Generic_App_Notification,Online,30.065960021115934,1,33786.05609448756,1213.9439055124385,Online,92.57666389812356
1200,46,Male,Offer3,South,1,Brand1,25000.0,17971.64706630834,3265.484907789494,3762.868025902167,Generic_App_Notification,In_Person,26.562567024225963,1,25496.790518516875,-496.7905185168747,In_Person,3762.868025902167
1201,50,Female,Offer2,West,1,Brand1,44000.0,32674.419288256136,4786.7943093817,6538.786402362163,Generic_App_Notification,Online,25.44866010421021,0,44923.686550457394,-923.6865504573944,Phone,0.0
1202,69,Female,Offer2,East,1,Brand1,24000.0,18103.76063557441,4585.652947117157,1310.5864173084328,Generic_App_Notification,Online,38.83804796892974,0,23449.791251907212,550.2087480927876,In_Person,0.0
1203,47,Male,Offer2,West,5,Brand2,34000.0,28010.081854410982,1941.9891406242805,4047.9290049647334,Generic_App_Notification,In_Person,30.838217913146224,1,33653.303944228064,346.6960557719358,In_Person,4047.9290049647334
