Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Response_Time,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
19,4,21300.0,19028.721854066313,4798.804940502168,10.516920131922816,Male,Offer2,South,3207,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2527.526794568481
67,0,48500.0,38225.13368510265,1150.4117562938177,58.31952850648262,Female,Offer3,East,3208,Brand3,Phone,Online,Generic_App_Notification,0,9124.454558603533
67,0,48700.0,38406.05418523072,1189.2122531652312,58.26305280333467,Female,Offer2,West,3209,Brand4,Online,Online,Generic_App_Notification,0,9104.733561604047
20,4,21400.0,19122.79887791878,4804.215169545865,10.991180750710356,Male,Offer3,North,3210,Brand2,In_Person,Phone,Generic_App_Notification,0,-2527.014047464645
67,0,48000.0,37706.22639315267,1132.3316893683268,56.09286905536531,Female,Offer1,West,3211,Brand2,In_Person,In_Person,Generic_App_Notification,0,9161.441917478998
20,4,21400.0,19179.05172499319,4812.245841020579,11.808699364909842,Male,Offer3,East,3212,Brand4,Online,In_Person,Generic_App_Notification,0,-2591.29756601377
67,0,48300.0,38038.31768039293,1148.561357323527,58.04275294931741,Female,Offer3,South,3213,Brand1,Online,Online,Generic_App_Notification,0,9113.12096228354
68,0,48700.0,38450.09582920466,1228.1030029989909,57.41785564296596,Female,Offer3,West,3214,Brand4,Phone,Phone,Personalized_Email,1,9021.801167796346
68,0,48500.0,38206.84152786043,1187.8721374579902,57.048232690607406,Female,Offer2,East,3215,Brand2,In_Person,Phone,Generic_App_Notification,0,9105.28633468158
67,0,48600.0,38332.65881246891,1223.22490269257,57.9618965803339,Female,Offer1,East,3216,Brand4,Phone,Phone,Generic_App_Notification,0,9044.116284838525
67,0,48200.0,37982.675603367665,1136.0455402371472,58.57575973903116,Female,Offer3,South,3217,Brand3,Phone,Phone,Generic_App_Notification,0,9081.278856395187
21,4,20700.0,18501.97151243723,4814.310035516626,12.410913353851887,Male,Offer2,East,3218,Brand4,Phone,Phone,Personalized_Email,0,-2616.2815479538567
68,0,48000.0,37740.55804289078,1106.274179183715,57.78958124811323,Female,Offer3,North,3219,Brand2,Online,Phone,Generic_App_Notification,0,9153.167777925508
68,0,48200.0,37882.1111843,1136.9165400157983,56.74105720718848,Female,Offer1,West,3220,Brand4,Phone,In_Person,Generic_App_Notification,0,9180.972275684198
21,4,21000.0,18710.485050679097,4880.091620092746,12.035658638781133,Male,Offer1,East,3221,Brand1,Online,Online,Generic_App_Notification,0,-2590.5766707718394
67,0,49000.0,38615.92603478347,1133.710250635154,58.217990510993005,Female,Offer2,North,3222,Brand4,Online,Online,Generic_App_Notification,0,9250.363714581374
67,4,47900.0,42153.83247864989,4786.882016589555,57.177287822876345,Female,Offer1,West,3223,Brand1,Phone,Phone,Personalized_Email,1,959.2855047605526
68,0,48300.0,37989.95506541472,1176.742603740042,56.72918871763679,Female,Offer2,East,3224,Brand3,Phone,In_Person,Generic_App_Notification,0,9133.302330845234
67,0,48300.0,37972.33973199212,1123.4675872745524,58.147581543569245,Female,Offer3,North,3225,Brand1,In_Person,In_Person,Generic_App_Notification,0,9204.192680733328
22,4,21100.0,18822.19258789798,4818.363512493461,12.924512910274442,Male,Offer2,East,3226,Brand4,Phone,Phone,Personalized_Email,0,-2540.556100391439
20,4,21200.0,18913.372602972257,4856.18197190068,12.02152927543992,Male,Offer2,North,3227,Brand2,In_Person,Online,Generic_App_Notification,0,-2569.5545748729364
67,0,47700.0,37604.47403238951,1181.575307530699,56.41468286491576,Female,Offer3,North,3228,Brand1,Phone,Phone,Personalized_Email,0,8913.95066007979
68,0,47700.0,37510.81287445971,1129.5018035911385,57.19945120443772,Female,Offer3,East,3229,Brand3,Phone,In_Person,Personalized_Email,0,9059.68532194915
21,4,21500.0,19194.92585804956,4816.208286751975,11.161376090695,Male,Offer2,South,3230,Brand1,Phone,Phone,Generic_App_Notification,0,-2511.1341448015337
67,0,48200.0,37974.18616108878,1185.852180489254,57.4614538087765,Female,Offer3,North,3231,Brand1,Phone,Online,Generic_App_Notification,0,9039.961658421968
68,0,47500.0,37317.76687792777,1214.6230286791906,57.31602283903383,Female,Offer3,North,3232,Brand1,In_Person,Online,Personalized_Email,0,8967.610093393043
68,0,47900.0,37626.91749499157,1098.1168715897718,57.265602913813055,Female,Offer2,North,3233,Brand3,In_Person,In_Person,Generic_App_Notification,0,9174.96563341866
67,0,48000.0,37823.17702841943,1167.5663731839734,56.592923311390216,Female,Offer3,South,3234,Brand4,Phone,Phone,Personalized_Email,0,9009.256598396598
67,0,48600.0,38333.66954087243,1184.7169502321517,57.524053106386944,Female,Offer3,East,3235,Brand1,Phone,Phone,Personalized_Email,0,9081.613508895414
67,0,48900.0,38491.5776847422,1079.1372384226763,58.35448612986043,Female,Offer3,North,3236,Brand1,In_Person,In_Person,Generic_App_Notification,0,9329.285076835122
68,0,48200.0,37885.87833259598,1093.7277295789963,57.81838945042214,Female,Offer1,West,3237,Brand2,Online,Phone,Generic_App_Notification,0,9220.393937825022
67,4,48500.0,42682.297418676775,4705.308591222267,57.29772752766021,Female,Offer1,West,3238,Brand3,Online,In_Person,Personalized_Email,1,1112.393990100958
67,0,48200.0,37872.64954174458,1114.5029960007894,57.86743170648422,Female,Offer2,West,3239,Brand1,Online,Phone,Generic_App_Notification,0,9212.847462254636
20,4,20900.0,18611.756573203955,4768.302547050666,12.898920371898312,Male,Offer1,East,3240,Brand3,In_Person,Online,Generic_App_Notification,0,-2480.059120254621
69,0,47900.0,37591.295689789,1111.9556548403025,57.616348639204645,Female,Offer1,West,3241,Brand1,In_Person,In_Person,Generic_App_Notification,0,9196.748655370697
67,0,21400.0,15100.737888285994,4828.103133929314,57.591505939714715,Male,Offer1,East,3242,Brand4,Online,Phone,Generic_App_Notification,1,1471.158977784692
69,0,48200.0,37896.28884921955,1108.355331353925,56.43893609952417,Female,Offer3,North,3243,Brand4,Online,Phone,Generic_App_Notification,0,9195.35581942652
67,0,48400.0,38081.351020760696,1140.351650049068,57.74539378505895,Female,Offer2,South,3244,Brand1,Phone,Phone,Generic_App_Notification,0,9178.297329190236
68,4,48300.0,42466.28148841999,4852.257965557617,58.13807088305506,Female,Offer1,West,3245,Brand4,In_Person,In_Person,Personalized_Email,1,981.460546022392
66,0,48300.0,38121.49096116156,1255.975601629597,57.74624435905528,Female,Offer3,East,3246,Brand1,In_Person,Online,Personalized_Email,0,8922.533437208845
67,0,48100.0,37884.708213146485,1223.4159936640704,58.17944583111951,Female,Offer3,North,3247,Brand4,Online,Phone,Generic_App_Notification,0,8991.875793189445
21,4,21100.0,18786.03080820922,4915.060021637941,12.146069313208647,Male,Offer1,North,3248,Brand2,Online,In_Person,Generic_App_Notification,0,-2601.0908298471604
68,0,48200.0,37980.29769342403,1188.9189953324983,57.27375446640097,Female,Offer3,North,3249,Brand2,In_Person,Phone,Generic_App_Notification,0,9030.783311243473
20,4,21200.0,18891.883053560152,4829.37075330453,11.957695412820206,Male,Offer2,East,3250,Brand2,Phone,Online,Generic_App_Notification,0,-2521.253806864682
67,0,47900.0,37585.78521735729,1182.507314140955,57.27127108373269,Female,Offer1,East,3251,Brand3,Online,Online,Generic_App_Notification,0,9131.707468501754
20,4,21200.0,18955.25548596017,4762.956701694525,12.403286625694673,Male,Offer1,West,3252,Brand3,In_Person,Online,Personalized_Email,0,-2518.2121876546944
22,4,21100.0,18778.641228550267,4877.926372169481,11.74388849291654,Male,Offer1,East,3253,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2556.567600719747
66,0,49100.0,38668.4015894818,1140.900633961719,57.41830434747876,Female,Offer1,East,3254,Brand3,Phone,Phone,Generic_App_Notification,0,9290.69777655648
68,0,47000.0,36881.9115418529,1196.1819750609486,57.35121492941808,Female,Offer3,East,3255,Brand4,Phone,In_Person,Personalized_Email,0,8921.906483086148
20,4,21600.0,19308.392904462416,4722.230257191693,12.078865381893086,Male,Offer3,West,3256,Brand1,Online,Phone,Generic_App_Notification,0,-2430.62316165411
20,4,21100.0,18827.156652019712,4815.93337761045,12.071563642459516,Male,Offer2,South,3257,Brand1,Online,In_Person,Generic_App_Notification,0,-2543.0900296301625
68,0,47900.0,37635.720777963004,1092.9477000721809,57.93705284621812,Female,Offer1,East,3258,Brand1,Online,Phone,Generic_App_Notification,0,9171.331521964814
21,4,21400.0,19071.787542936516,4854.749043751641,11.17779223419848,Male,Offer2,North,3259,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2526.5365866881566
68,0,48200.0,37905.81113697574,1181.0287746447768,58.51984340089641,Female,Offer3,North,3260,Brand3,Online,Phone,Generic_App_Notification,0,9113.160088379484
66,0,48300.0,38062.07982572963,1159.5764796308797,57.36893476893606,Female,Offer2,South,3261,Brand4,In_Person,In_Person,Generic_App_Notification,0,9078.343694639494
68,0,21300.0,14972.267817121558,4843.023427991532,58.51817542180722,Male,Offer1,North,3262,Brand4,Online,Online,Generic_App_Notification,1,1484.7087548869104
66,0,48200.0,38001.00107100932,1256.9082911332384,58.3230948449384,Female,Offer3,South,3263,Brand2,Phone,In_Person,Generic_App_Notification,0,8942.090637857442
22,4,21300.0,18970.725598697765,4910.59139580838,11.33801113148296,Male,Offer2,North,3264,Brand4,Phone,Online,Generic_App_Notification,0,-2581.3169945061454
66,0,48700.0,38405.604860163134,1130.800449773402,57.98769896719848,Female,Offer2,West,3265,Brand4,In_Person,Online,Generic_App_Notification,0,9163.594690063464
21,4,21400.0,19096.02159572679,4916.590049188701,11.733417404023385,Male,Offer2,East,3266,Brand4,Phone,Phone,Generic_App_Notification,0,-2612.6116449154915
22,4,21600.0,19252.79491288459,4811.765354949465,11.619308874149986,Male,Offer2,North,3267,Brand4,In_Person,Online,Generic_App_Notification,0,-2464.5602678340556
67,0,48000.0,37819.02562142037,1293.1508484566743,58.627867018354664,Female,Offer3,South,3268,Brand3,In_Person,Online,Generic_App_Notification,0,8887.823530122956
66,0,48700.0,38448.38476168878,1196.1196186467528,58.048743527802515,Female,Offer3,East,3269,Brand4,Phone,Phone,Generic_App_Notification,0,9055.495619664469
21,4,21300.0,19061.012932401685,4783.897777948777,11.792684995835812,Male,Offer2,South,3270,Brand1,In_Person,In_Person,Generic_App_Notification,0,-2544.910710350462
67,0,47700.0,37511.71752663046,1185.698723378654,57.95069601825978,Female,Offer2,East,3271,Brand2,Phone,In_Person,Generic_App_Notification,0,9002.583749990885
68,0,47600.0,37383.63723334643,1292.4157341360835,56.51214600868619,Female,Offer3,North,3272,Brand3,Online,Online,Personalized_Email,0,8923.947032517484
22,4,20500.0,18234.194908907983,4862.794311965303,11.56683848801494,Male,Offer1,North,3273,Brand4,Online,In_Person,Generic_App_Notification,0,-2596.989220873289
68,0,48900.0,38532.705754477414,1150.375824704105,57.487035966084115,Female,Offer2,South,3274,Brand3,Phone,Online,Generic_App_Notification,0,9216.918420818482
21,4,21300.0,18972.213713984765,4953.601270674566,11.217092021313654,Male,Offer2,South,3275,Brand4,Phone,In_Person,Generic_App_Notification,0,-2625.8149846593315
20,4,21300.0,19031.900905288683,4819.083033125691,11.771431375894272,Male,Offer3,East,3276,Brand1,Phone,In_Person,Personalized_Email,0,-2550.9839384143743
21,4,22100.0,19762.42814454745,4831.850112213024,10.598055755686213,Male,Offer3,North,3277,Brand2,Phone,In_Person,Generic_App_Notification,0,-2494.2782567604754
21,4,21000.0,18630.744308265785,4837.15030365739,13.339612674516484,Male,Offer1,East,3278,Brand4,Online,Online,Generic_App_Notification,0,-2467.894611923175
20,4,21200.0,18933.195822077418,4834.1348338641155,11.910889157096172,Male,Offer2,North,3279,Brand4,In_Person,Phone,Generic_App_Notification,0,-2567.3306559415296
20,4,21300.0,19052.892756042533,4838.6364264778695,12.153509781865774,Male,Offer3,East,3280,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2591.529182520402
21,4,21200.0,18917.99245089211,4819.520782490474,12.320213887762614,Male,Offer1,East,3281,Brand4,Online,In_Person,Personalized_Email,0,-2537.513233382584
67,0,47800.0,37620.399696409215,1207.1690474545178,56.81195494079229,Female,Offer2,East,3282,Brand2,In_Person,In_Person,Generic_App_Notification,0,8972.431256136268
67,0,49200.0,38856.461413482626,1117.190218955486,57.58174894845193,Female,Offer3,East,3283,Brand2,Online,Online,Generic_App_Notification,0,9226.348367561888
21,4,21400.0,19096.875778772108,4804.532151343236,12.326721480526206,Male,Offer2,North,3284,Brand1,In_Person,Phone,Personalized_Email,0,-2501.407930115344
22,4,20900.0,18597.670434130356,4843.787460929654,12.41032960228574,Male,Offer1,North,3285,Brand2,Phone,Online,Generic_App_Notification,0,-2541.45789506001
67,0,48500.0,38122.78322813209,1151.631400985927,57.84175586281882,Female,Offer2,North,3286,Brand4,Phone,In_Person,Generic_App_Notification,0,9225.585370881983
21,4,21500.0,19195.676219836132,4833.700275409494,11.894496793480066,Male,Offer3,South,3287,Brand1,Phone,Online,Generic_App_Notification,0,-2529.376495245626
67,0,47900.0,37774.783015996225,1178.8422238247322,56.62411737351585,Female,Offer3,East,3288,Brand1,Online,In_Person,Personalized_Email,0,8946.374760179042
20,4,21500.0,19187.33227239778,4777.9419712340605,11.884879092880311,Male,Offer2,South,3289,Brand1,Online,In_Person,Generic_App_Notification,0,-2465.2742436318404
67,0,48600.0,38208.87527258853,1154.600423211317,57.171345361786955,Female,Offer1,North,3290,Brand4,In_Person,Online,Generic_App_Notification,0,9236.524304200157
67,0,48400.0,38076.56100818533,1150.5563323409388,57.65641818988287,Female,Offer1,East,3291,Brand3,In_Person,In_Person,Generic_App_Notification,0,9172.882659473731
22,4,21800.0,19475.834794305178,4883.878286455581,11.40887583151271,Male,Offer3,North,3292,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2559.7130807607546
21,4,20900.0,18639.20814249975,4796.200081663708,11.699396734379864,Male,Offer2,North,3293,Brand2,Online,Phone,Generic_App_Notification,0,-2535.408224163457
67,0,47800.0,37664.605350875616,1221.8252784517838,58.31622145558511,Female,Offer3,East,3294,Brand2,In_Person,Online,Personalized_Email,0,8913.5693706726
20,4,21300.0,19040.477737742764,4858.226747696622,11.498018875985876,Male,Offer3,South,3295,Brand4,Phone,Online,Generic_App_Notification,0,-2598.7044854393853
21,4,21200.0,18959.169378499213,4828.660552767493,10.90994562312328,Male,Offer3,North,3296,Brand4,In_Person,In_Person,Generic_App_Notification,0,-2587.829931266706
67,0,48300.0,38042.03170224404,1186.0732663453082,57.95584384921643,Female,Offer3,South,3297,Brand1,Phone,In_Person,Personalized_Email,0,9071.895031410648
67,0,48100.0,37869.9945155221,1209.4886297761218,57.07531510386461,Female,Offer3,South,3298,Brand4,Online,Online,Generic_App_Notification,0,9020.516854701778
68,0,48100.0,37930.81294893497,1170.179146304103,57.8355723159867,Female,Offer3,South,3299,Brand1,Phone,Online,Personalized_Email,1,8999.00790476093
68,0,21500.0,15151.945145765045,4760.922576341428,57.84506323690214,Male,Offer1,East,3300,Brand2,Phone,Online,Generic_App_Notification,1,1587.1322778935291
20,4,21000.0,18678.738095017052,4892.321869505884,13.411797589179285,Male,Offer2,West,3301,Brand1,Phone,In_Person,Generic_App_Notification,0,-2571.059964522936
69,0,47600.0,37383.540030494056,1136.864037146527,58.020646893746736,Female,Offer3,North,3302,Brand4,Online,Phone,Generic_App_Notification,0,9079.595932359418
21,4,21200.0,18873.93504801811,4903.310432175769,11.796326724752909,Male,Offer2,East,3303,Brand2,Online,Phone,Generic_App_Notification,0,-2577.2454801938784
67,0,48600.0,38254.74588429893,1120.5267470470644,57.47667494000712,Female,Offer2,East,3304,Brand3,Online,In_Person,Generic_App_Notification,0,9224.727368654008
20,4,21200.0,18907.71477844734,4730.858935592131,12.622234568695433,Male,Offer2,East,3305,Brand1,Online,In_Person,Generic_App_Notification,0,-2438.573714039473
67,0,47600.0,37423.22705779449,1201.192576255232,56.55448647101297,Female,Offer3,North,3306,Brand2,In_Person,In_Person,Generic_App_Notification,0,8975.58036595028
67,0,48200.0,37877.71624167577,1106.6887878146556,57.10408838324524,Female,Offer1,South,3307,Brand1,Online,Online,Personalized_Email,0,9215.594970509574
67,0,48800.0,38467.118949711185,1151.3045587317483,58.44432975520236,Female,Offer2,West,3308,Brand2,Phone,In_Person,Generic_App_Notification,0,9181.576491557067
68,0,48000.0,37755.47235610952,1153.623654955169,57.12532768495568,Female,Offer3,North,3309,Brand2,Online,Online,Generic_App_Notification,0,9090.903988935308
21,4,21300.0,18994.9028352832,4857.446372462744,10.853514481585265,Male,Offer2,North,3310,Brand1,In_Person,Phone,Generic_App_Notification,0,-2552.349207745943
21,4,21400.0,19042.67669682874,4803.987940028921,12.2868134672503,Male,Offer1,East,3311,Brand3,In_Person,In_Person,Generic_App_Notification,0,-2446.664636857662
20,4,21300.0,19008.38426755874,4775.716699231796,13.313509026114613,Male,Offer2,West,3312,Brand2,In_Person,In_Person,Generic_App_Notification,0,-2484.1009667905364
19,4,20900.0,18646.64711662377,4876.414868418324,12.397412591462729,Male,Offer3,South,3313,Brand2,Phone,Online,Generic_App_Notification,0,-2623.0619850420953
21,4,21300.0,18977.8990005115,4902.598906217529,11.566032617728276,Male,Offer2,North,3314,Brand2,Online,Online,Generic_App_Notification,0,-2580.4979067290296
67,0,48400.0,38143.86374255338,1240.0010814070995,58.89363048313887,Female,Offer2,South,3315,Brand3,Online,Online,Generic_App_Notification,0,9016.13517603952
21,4,21300.0,19051.74854472665,4803.853126857356,11.80553052312517,Male,Offer2,North,3316,Brand3,Online,Phone,Generic_App_Notification,0,-2555.601671584008
67,0,47900.0,37707.03623821082,1084.6473132636183,57.44281143364944,Female,Offer3,East,3317,Brand4,Phone,Phone,Generic_App_Notification,0,9108.31644852556
67,0,47700.0,37435.79215383656,1133.484184063753,56.88674992762713,Female,Offer1,South,3318,Brand1,Phone,In_Person,Generic_App_Notification,0,9130.723662099685
19,4,21400.0,19148.03062495122,4843.6909410387725,11.852273348936148,Male,Offer3,East,3319,Brand3,In_Person,In_Person,Generic_App_Notification,0,-2591.721565989994
66,0,48900.0,38694.2315784147,1218.96363311022,57.96136463898761,Female,Offer3,West,3320,Brand1,In_Person,Online,Personalized_Email,0,8986.804788475081
68,0,21000.0,14827.03387545421,4831.688890581522,56.628549076528515,Male,Offer1,South,3321,Brand4,Online,Phone,Personalized_Email,1,1341.277233964268
20,4,21000.0,18707.841445315284,4889.435641002402,12.748276791501276,Male,Offer2,West,3322,Brand1,Phone,In_Person,Generic_App_Notification,0,-2597.2770863176856
19,4,20800.0,18526.82579557508,4882.612171320785,12.14663327785208,Male,Offer3,East,3323,Brand3,Phone,Online,Generic_App_Notification,0,-2609.4379668958627
67,0,48200.0,37920.066277354126,1102.9001784348986,57.5923691158461,Female,Offer2,South,3324,Brand1,Online,Online,Generic_App_Notification,0,9177.033544210975
67,0,48100.0,37958.86249551494,1243.564659133716,56.97652232124168,Female,Offer3,West,3325,Brand3,Online,Phone,Personalized_Email,0,8897.572845351342
20,4,20700.0,18453.369289780247,4778.4656323113395,12.71604714724011,Male,Offer2,West,3326,Brand1,In_Person,Phone,Generic_App_Notification,0,-2531.834922091586
66,0,48100.0,37973.518130295546,1218.1833479060992,57.597855149453814,Female,Offer3,West,3327,Brand3,In_Person,In_Person,Personalized_Email,0,8908.298521798355
67,0,48000.0,37769.221953403016,1159.0155255459244,58.62797407738028,Female,Offer2,East,3328,Brand3,In_Person,In_Person,Generic_App_Notification,0,9071.76252105106
19,4,20900.0,18713.181025820908,4776.802821867839,12.018123275132243,Male,Offer3,East,3329,Brand1,Online,Online,Personalized_Email,0,-2589.983847688747
67,0,48000.0,37706.84417145904,1162.0009616193931,58.61376208362703,Female,Offer2,South,3330,Brand4,Online,Online,Generic_App_Notification,0,9131.154866921564
20,4,20700.0,18464.442454389,4790.822634395108,13.458164826115752,Male,Offer2,West,3331,Brand2,In_Person,Online,Generic_App_Notification,0,-2555.2650887841064
20,4,21600.0,19296.679028550418,4724.842476040732,12.876894808085126,Male,Offer2,West,3332,Brand4,In_Person,In_Person,Personalized_Email,0,-2421.5215045911464
20,4,21200.0,18946.746799958677,4745.59333306006,12.8166118281164,Male,Offer3,West,3333,Brand1,Phone,Phone,Generic_App_Notification,0,-2492.340133018737
67,0,47900.0,37561.10045040881,1126.0065059645967,57.56480411302092,Female,Offer1,North,3334,Brand4,Phone,In_Person,Generic_App_Notification,0,9212.893043626593
21,4,21300.0,18997.426668724253,4787.523319388125,11.07277176781941,Male,Offer1,North,3335,Brand3,In_Person,Phone,Generic_App_Notification,0,-2484.9499881123775
67,0,48300.0,38031.8545803876,1126.411619475757,57.15689020021342,Female,Offer3,North,3336,Brand2,In_Person,In_Person,Generic_App_Notification,0,9141.73380013664
67,0,48100.0,37864.2850659509,1210.2634844917038,57.523171849499576,Female,Offer2,South,3337,Brand1,Phone,In_Person,Generic_App_Notification,0,9025.451449557397
68,0,47500.0,37344.63820649635,1209.6550213111589,57.572729050232105,Female,Offer2,West,3338,Brand1,In_Person,Phone,Generic_App_Notification,0,8945.706772192494
67,0,47900.0,37604.94474113474,1130.9419041597837,57.6170452765406,Female,Offer1,South,3339,Brand1,Phone,In_Person,Generic_App_Notification,0,9164.113354705474
68,0,48000.0,37654.792196178656,1150.7504976395703,57.77074462356647,Female,Offer1,North,3340,Brand2,Phone,In_Person,Generic_App_Notification,0,9194.457306181774
67,0,21800.0,15445.64997655661,4810.436367171289,57.40399449719474,Male,Offer1,West,3341,Brand3,Phone,Online,Generic_App_Notification,1,1543.9136562721014
20,4,21100.0,18853.24523869732,4805.207686188445,12.834897674950591,Male,Offer3,West,3342,Brand1,Online,Phone,Personalized_Email,0,-2558.4529248857652
19,4,21200.0,18950.99164061674,4781.797226236089,11.98084514326871,Male,Offer3,South,3343,Brand4,Online,Phone,Generic_App_Notification,0,-2532.7888668528285
20,4,21000.0,18782.830600000692,4741.767204694213,12.192750466095674,Male,Offer2,South,3344,Brand1,In_Person,Online,Generic_App_Notification,0,-2524.597804694906
66,0,21400.0,15113.153216502304,4732.786600350913,57.75167833805132,Male,Offer1,East,3345,Brand1,Phone,Phone,Generic_App_Notification,1,1554.0601831467811
20,4,21500.0,19230.488856379783,4868.683631356192,11.697300091555736,Male,Offer3,East,3346,Brand1,Online,Online,Personalized_Email,0,-2599.1724877359748
21,4,21300.0,19028.955672886565,4883.599976672747,11.133051897814685,Male,Offer2,West,3347,Brand1,In_Person,Phone,Generic_App_Notification,0,-2612.555649559312
67,0,48200.0,37955.25510320567,1230.3616519449008,57.05929214997558,Female,Offer2,South,3348,Brand3,In_Person,Phone,Generic_App_Notification,0,9014.383244849429
66,0,48600.0,38329.61868635238,1160.1828893918355,56.50596767429414,Female,Offer3,North,3349,Brand4,In_Person,Phone,Generic_App_Notification,0,9110.19842425578
69,0,47600.0,37318.491055931554,1180.1616553143958,57.66727122710064,Female,Offer1,East,3350,Brand3,In_Person,Phone,Generic_App_Notification,0,9101.34728875405
66,0,48000.0,37857.807330425814,1107.5818536822485,57.62793305297572,Female,Offer3,North,3351,Brand4,In_Person,Online,Generic_App_Notification,0,9034.610815891938
67,0,48600.0,38262.42070745379,1148.8000759885567,57.21189475270995,Female,Offer2,West,3352,Brand1,Phone,Online,Generic_App_Notification,0,9188.779216557652
67,0,48400.0,38162.71734845898,1193.489579328247,56.33417506524321,Female,Offer3,West,3353,Brand2,In_Person,Phone,Personalized_Email,0,9043.793072212771
69,0,47600.0,37485.75612036092,1189.502428757591,56.29799106603241,Female,Offer3,North,3354,Brand3,Phone,In_Person,Personalized_Email,0,8924.741450881487
21,4,21600.0,19317.13893178835,4839.266618801859,12.025058273779,Male,Offer3,West,3355,Brand2,Online,Online,Personalized_Email,0,-2556.4055505902106
67,0,21000.0,14803.486128633727,4849.65000979023,57.23063924564091,Male,Offer1,North,3356,Brand3,In_Person,Phone,Personalized_Email,1,1346.8638615760428
20,4,21300.0,18969.831872304836,4811.211321519921,12.31917285282171,Male,Offer1,West,3357,Brand1,Online,Online,Generic_App_Notification,0,-2481.0431938247566
21,4,20500.0,18233.48878007509,4827.331779960925,12.30174993500578,Male,Offer1,South,3358,Brand3,Phone,In_Person,Generic_App_Notification,0,-2560.820560036016
19,4,21100.0,18864.457868998295,4753.1328548296215,13.09539741008455,Male,Offer3,West,3359,Brand1,Phone,In_Person,Generic_App_Notification,0,-2517.590723827917
69,0,48600.0,38302.563967111986,1176.519867351531,57.82341393886267,Female,Offer3,South,3360,Brand3,Online,In_Person,Personalized_Email,0,9120.916165536482
67,0,48400.0,38086.89254930884,1161.583299347127,58.74324753224028,Female,Offer2,South,3361,Brand1,In_Person,Phone,Generic_App_Notification,0,9151.524151344034
21,4,21000.0,18704.590429274296,4794.194554622805,12.493104012521426,Male,Offer2,East,3362,Brand1,In_Person,Phone,Generic_App_Notification,0,-2498.7849838971015
20,4,21500.0,19183.424749026584,4819.729675940621,12.527123211834503,Male,Offer2,North,3363,Brand4,Online,In_Person,Generic_App_Notification,0,-2503.154424967205
21,4,21000.0,18687.675177856283,4859.303630186514,12.210816108588409,Male,Offer1,North,3364,Brand1,Online,Online,Generic_App_Notification,0,-2546.978808042797
21,4,21200.0,18880.912253603437,4863.505067454262,12.046123740547936,Male,Offer2,North,3365,Brand4,Online,Online,Generic_App_Notification,0,-2544.417321057699
21,4,21000.0,18706.4103984355,4909.172906484884,11.721760674268426,Male,Offer3,East,3366,Brand1,In_Person,In_Person,Generic_App_Notification,0,-2615.583304920383
20,4,21100.0,18834.89258357982,4806.201253364818,12.756538464684237,Male,Offer1,West,3367,Brand2,In_Person,Phone,Generic_App_Notification,0,-2541.0938369446394
19,4,21000.0,18733.545518984043,4860.966268850156,12.0686031265729,Male,Offer1,South,3368,Brand1,In_Person,Online,Generic_App_Notification,0,-2594.511787834199
67,4,48200.0,42364.56742525868,4801.234305742668,58.13631644054076,Female,Offer1,West,3369,Brand2,Online,Online,Personalized_Email,1,1034.198268998649
68,0,47600.0,37451.73570473773,1233.471261794534,56.82393394000729,Female,Offer3,South,3370,Brand2,In_Person,Online,Personalized_Email,0,8914.793033467737
67,4,47500.0,41654.554365161115,4743.23048623348,57.54167927182399,Female,Offer1,West,3371,Brand1,Phone,Phone,Personalized_Email,1,1102.2151486054045
67,0,47900.0,37643.55265174129,1136.7125796596397,58.087064463761926,Female,Offer1,South,3372,Brand2,Online,In_Person,Generic_App_Notification,0,9119.734768599074
20,4,21100.0,18864.54182294847,4770.361887868237,11.956418162860489,Male,Offer1,East,3373,Brand4,In_Person,Phone,Generic_App_Notification,0,-2534.903710816709
67,0,48300.0,38075.05789253,1192.1915385934512,58.22749172118533,Female,Offer3,East,3374,Brand3,Online,Online,Generic_App_Notification,0,9032.750568876549
69,0,48400.0,38023.93841834021,1075.6063959056012,57.780610239543215,Female,Offer3,North,3375,Brand1,Phone,In_Person,Generic_App_Notification,0,9300.455185754192
67,0,48400.0,38038.954619438395,1176.153977875806,57.63393465728261,Female,Offer1,South,3376,Brand2,Phone,Phone,Generic_App_Notification,0,9184.8914026858
20,4,20500.0,18274.554847596915,4813.667562803888,11.545116439405623,Male,Offer1,South,3377,Brand1,Online,In_Person,Personalized_Email,0,-2588.2224104008037
68,0,47800.0,37688.16561452145,1225.4383435387238,57.385800615242104,Female,Offer3,East,3378,Brand4,Online,Online,Personalized_Email,0,8886.396041939824
20,4,21600.0,19269.806805137217,4866.38784909519,12.290299208600883,Male,Offer3,East,3379,Brand1,Phone,Phone,Generic_App_Notification,0,-2536.1946542324076
20,4,20000.0,17833.430424391136,4794.359580578601,12.685440424133308,Male,Offer1,North,3380,Brand1,Online,In_Person,Generic_App_Notification,0,-2627.7900049697364
